2018/05/25-16:22:34.460000	opened log file: "/advdata/log/arm/failedtransactionslog/failedtransactions_blrocsipd101_0_87.log"
TIMESTAMP	SAK	SAK_TYPE	SESSION_ID	EVENT_TYPE	CLIENT_CONNECTION_ID	GNID	REQUEST_PROTOCOL	RESPONSE_PROTOCOL	ORIGINAL_STATUS_CODE	ORIGINAL_SUB_STATUS_CODE	FINAL_STATUS_CODE	GENERIC_STATUS_CODE	GENERIC_SUB_STATUS_CODE	ROUNDTRIP	IPAR_REQUEST_TIME	IPAR_RESPONSE_TIME	SEP_TIME
2018/05/25-16:24:12.770000	KDD440507200001085	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!5472553607477841335	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:24:12.790000	KDD440507200001085_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!8487800630700240413	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:12.811000	KDD440507200001085_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!5326243733257322634	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:24:14.063000	440517100081114	1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!1394165060325595955	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:24:14.788000	KDD440507200001087_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!4517467797386997339	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	0	8
2018/05/25-16:24:15.764000	KDD440507200001088	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!3314326527025298993	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:24:15.783000	KDD440507200001088_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0#@!5461122283193714835	EVENT	172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:16.818000	KDD440507200001089_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!3825290632119572304	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	38	2	1	35
2018/05/25-16:24:16.833000	KDD440507200001089_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!3702473664108001254	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:17.057000	440517100081117	1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!7344605681295471172	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:17.195000	KDD440507200001087_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!4442761645026379627	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	1	11
2018/05/25-16:24:17.220000	440507200001087	1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!5782637393234908652	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	15	1	1	13
2018/05/25-16:24:17.767000	KDD440507200001090	-1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!2666311049215861728	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:24:17.789000	KDD440507200001090_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!9035487622334022709	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:24:17.808000	KDD440507200001090_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!5008824990528532378	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-16:24:17.833000	440507200001090	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!5200601684659781917	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:18.056000	440517100081118	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!2268087059238550821	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:19.768000	KDD440507200001092	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!1296792849731693471	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:20.784000	KDD7200701126	-1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!3787833759769904959	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	1	8
2018/05/25-16:24:21.058000	440517100081121	1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!2623136102454415529	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	1	9
2018/05/25-16:24:22.766000	KDD440507200001095	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!6670398551413527712	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	11
2018/05/25-16:24:22.786000	KDD440507200001095_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0#@!7113027203194253868	EVENT	172.168.126.49:9997<<--172.168.128.52:27628&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	0	0	12
2018/05/25-16:24:22.808000	KDD440507200001095_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!1147172940919446353	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	15	1	0	14
2018/05/25-16:24:22.831000	440507200001095	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!5146175417178002250	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:24:23.774000	KDD440507200001096	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!6877157508740242166	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	11
2018/05/25-16:24:23.783000	KDD7200701129	-1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!8492682561509281624	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:23.793000	KDD440507200001096_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!5229165298555193152	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-16:24:23.814000	KDD440507200001096_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!1863505305389680882	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	11
2018/05/25-16:24:24.062000	440517100081124	1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!7100040618311374640	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	1	9
2018/05/25-16:24:25.062000	440517100081125	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!4811033077437472420	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:24:25.767000	KDD440507200001098	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!849172410299541910	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:24:26.788000	KDD7200701132	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!1789075405761139081	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	1	9
2018/05/25-16:24:26.794000	KDD440507200001099	-1	!@#172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0#@!1799335959714859409	EVENT	172.168.126.49:9997<<--172.168.128.51:31092&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	41	1	0	40
2018/05/25-16:24:27.060000	440517100081127	1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!4792035372413552372	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:24:27.197000	KDD440507200001098_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!8017316750410959953	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	15	1	0	14
2018/05/25-16:24:27.794000	KDD7200701133	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!7634484662304915595	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	1	12
2018/05/25-16:24:28.145000	440517100081128	1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!6247389177162977505	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	93	1	1	92
2018/05/25-16:24:28.774000	KDD440507200001101	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!9115089866005081316	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:24:29.058000	440517100081129	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!8812074838830450028	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	8	1	0	7
2018/05/25-16:24:29.874000	KDD440507200001102_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!7993607134677325801	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	1	8
2018/05/25-16:24:29.897000	KDD440507200001102_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!3866199767245724093	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	16	2	0	14
2018/05/25-16:24:30.202000	440507200001098	1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!931444064622165220	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:30.764000	KDD440507200001103	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!2093946974535371010	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:24:30.791000	KDD440507200001103_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!7016679181083146541	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	14	3	0	11
2018/05/25-16:24:30.812000	KDD440507200001103_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!8993892750254680969	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	14	2	0	12
2018/05/25-16:24:30.836000	440507200001103	1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!929968349051474222	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:24:30.902000	440507200001102	1	!@#172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0#@!287059418560789947	EVENT	172.168.126.49:9997<<--172.168.128.52:27642&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	1	11
2018/05/25-16:24:31.787000	KDD7200701137	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!4802143576128993038	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:24:32.057000	440517100081132	1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!8057743804742596594	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:32.769000	KDD440507200001105	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!4356702583664739262	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:24:32.789000	KDD7200701138	-1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!4390823004534909349	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	0	8
2018/05/25-16:24:33.060000	440517100081133	1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!557568155817326158	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:24:33.786000	KDD7200701139	-1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!2337476818017344198	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	1	7
2018/05/25-16:24:34.061000	440517100081134	1	!@#172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0#@!550853016510518145	EVENT	172.168.126.49:9997<<--172.168.128.52:27946&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:24:34.788000	KDD440507200001107_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!4431428514536981734	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:24:34.811000	KDD440507200001107_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!3948405536704451852	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:24:34.832000	440507200001107	1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!9020795413858426272	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	1	8
2018/05/25-16:24:35.061000	440517100081135	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!866018654639877248	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:24:35.771000	KDD440507200001108	-1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!8423717435055485542	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	16	2	0	14
2018/05/25-16:24:35.784000	KDD7200701141	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!5497216008649384060	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:24:35.791000	KDD440507200001108_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!2671028720743739220	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:24:35.813000	KDD440507200001108_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!8516533949338012148	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	11
2018/05/25-16:24:35.866000	440507200001108	1	!@#172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0#@!2585745287160687990	EVENT	172.168.126.49:9997<<--172.168.128.52:27636&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	41	1	1	40
2018/05/25-16:24:36.771000	KDD440507200001109	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!4553264562290807796	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:24:37.060000	440517100081137	1	!@#172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0#@!8262362391379524108	EVENT	172.168.126.49:9997<<--172.168.128.51:31264&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	4	1	7
2018/05/25-16:24:37.702000	KDD440507200001109_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!4127330496063151446	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	15	4	0	11
2018/05/25-16:24:37.722000	KDD440507200001109_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!8258547556215158711	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:24:37.746000	440507200001109	1	!@#172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0#@!3646432535015769191	EVENT	172.168.126.49:9997<<--172.168.128.51:31130&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:24:38.771000	KDD440507200001111	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!8332597357296095731	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	1	10
2018/05/25-16:24:38.791000	KDD440507200001111_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!5375414878378727417	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	0	13
2018/05/25-16:24:38.838000	KDD440507200001111_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!2579293994624686403	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	38	1	1	36
2018/05/25-16:24:38.861000	440507200001111	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!6562859168884617127	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	0	8
